,index,source,target,name,osmid,access,highway,ref,oneway,junction,width,bridge,geometry,length,maxspeed,lanes,population,request,cost,node
153,227,93,148,Via Giacomo Matteotti,112696372,,residential,,False,,,,,49.857,30,,4.619479229624928,2.5525583948312103,1.6395404098749762,"(93, 148)"
154,228,93,283,Via Giacomo Matteotti,112696372,,residential,,False,,,,"LINESTRING (11.9947829 45.7873317, 11.9947488 45.7873497, 11.9947365 45.7873733, 11.9947137 45.7880582, 11.9947207 45.7880823, 11.9947407 45.7881086, 11.9947753 45.7881217, 11.9948131 45.7881258, 11.9949636 45.7881246, 11.9950004 45.7881264, 11.9950275 45.7881419, 11.9950467 45.7881675, 11.9950464 45.7882045, 11.9950464 45.7884141)",142.229,30,,13.178167786876948,7.281782456594827,4.677180595625649,"(93, 283)"
155,229,93,275,Via Settembre 1944,112696374,,residential,,False,,,,"LINESTRING (11.9947829 45.7873317, 11.9946882 45.7873279, 11.9946611 45.7873193, 11.9946388 45.7872977, 11.9946291 45.7872726, 11.9946311 45.7866485, 11.9946393 45.7866317, 11.99466 45.7866203, 11.9946856 45.7866181, 11.9947088 45.786618, 11.9959131 45.7866779, 11.9959259 45.7864763)",208.786,30,,19.344978447088078,10.689340654737132,6.865898149029359,"(93, 275)"
156,230,94,39,Via Fratelli Rosselli,112696368,,residential,,False,,,,,35.313,30,,3.271911066364705,1.8079406020553692,1.1612630221215685,"(94, 39)"
157,231,94,90,Via Fratelli Rosselli,112696368,,residential,,False,,,,,69.914,30,,6.477852074131962,3.5794285178857383,2.299112024710654,"(94, 90)"
158,232,94,91,Via Fratelli Rosselli,112696369,,residential,,False,,,,"LINESTRING (11.9959093 45.7893962, 11.9958274 45.7888777, 11.9958058 45.7887119, 11.9957795 45.7884914, 11.9957888 45.7881503)",139.053,30,,12.883896851335523,7.119178901186681,4.5727382837785076,"(94, 91)"
159,233,95,277,Via Don Sturzo,28287531,,unclassified,,False,,,,,30.964,50,,2.973768144477592,1.643197525986977,1.0284128481591974,"(95, 277)"
160,234,95,276,Via Don Sturzo,28287531,,unclassified,,False,,,,,36.825,50,,3.536655855845089,1.9542290690631199,1.2230752852816964,"(95, 276)"
161,235,95,279,Via Don Sturzo,112696373,,residential,,False,,,,"LINESTRING (11.9974052 45.786939, 11.9973818 45.7873878, 11.997373 45.7874172, 11.9973276 45.7874303, 11.9971493 45.7874325)",70.914,30,,6.570506650813771,3.630626110898379,2.33199688360459,"(95, 279)"
162,236,96,39,Via Antonio Gramsci,28287515,,residential,,False,,,,,137.352,30,,12.726291416399768,7.03209179547218,4.516801138799923,"(96, 39)"
163,237,96,101,Via Antonio Gramsci,28287515,,residential,,False,,,,,87.911,30,,8.145356490674471,4.500831599334227,2.890940830224824,"(96, 101)"
164,238,96,281,Via Antonio Gramsci,112696370,,residential,,False,,,,,15.966,30,,1.479322971301755,0.817420770039816,0.525039657100585,"(96, 281)"
165,239,97,104,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.000983 45.7907364, 12.0009857 45.7906736, 12.0010353 45.789742)",110.647,50,,10.626486367459377,5.871814903044861,3.674938522486459,"(97, 104)"
166,240,97,128,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.000983 45.7907364, 12.0009741 45.7908311, 12.0009393 45.7910855, 12.0008894 45.7912684)",59.67100000000001,50,,5.730775059718461,3.1666205778700727,1.981863553239487,"(97, 128)"
167,241,97,120,Via degli Artiglieri,114854303,,residential,,False,,,,"LINESTRING (12.000983 45.7907364, 12.0009427 45.7907319, 12.0000744 45.7906354)",71.337,30,,6.609699536750177,3.652282692742726,2.3459071789167254,"(97, 120)"
168,242,98,276,Via Don Sturzo,28287531,,unclassified,,False,,,,,39.074,50,,3.7526487688062726,2.073578999173723,1.2977717229354242,"(98, 276)"
169,243,98,127,Via Don Sturzo,28287531,,unclassified,,False,,,,"LINESTRING (11.9983827 45.7869037, 11.9985076 45.7869004, 11.9992907 45.7868754)",70.477,50,,6.768578268904123,3.740073376791894,2.3407651563013743,"(98, 127)"
170,244,98,103,Via Piero Gobbetti,112696371,,unclassified,,False,,,,"LINESTRING (11.9983827 45.7869037, 11.9983744 45.7871259, 11.9982204 45.7875278, 11.9981597 45.7879871)",122.261,50,,11.74188952047458,6.488146645287877,4.0606763734915265,"(98, 103)"
171,245,99,29,Via Rodolfo Morandi,112696376,,residential,,False,,,,,88.179,30,,8.170187917225196,4.5145525542616145,2.8997539724083987,"(99, 29)"
172,246,100,116,Via Masaccio,112696365,,residential,,False,,,,"LINESTRING (11.9988 45.7883029, 11.9987924 45.7885322, 11.9988125 45.7885764, 11.998871 45.7885851, 11.9992341 45.7885913)",63.46,30,,5.87985943622757,3.248999252582158,2.0868731454091902,"(100, 116)"
173,247,101,96,Via Antonio Gramsci,28287515,,residential,,False,,,,,87.911,30,,8.145356490674471,4.500831599334227,2.890940830224824,"(101, 96)"
174,248,101,37,Via Antonio Gramsci,28287515,,residential,,False,,,,,43.89,30,,4.066609370564577,2.2470623573247854,1.4433164568548589,"(101, 37)"
175,249,101,148,Via Giacomo Matteotti,112696372,,residential,,False,,,,"LINESTRING (11.9964424 45.7873666, 11.9963131 45.787364, 11.9954257 45.7873425)",78.88,30,,7.308593008661058,4.038466136837072,2.593957669553686,"(101, 148)"
176,250,102,103,Via Piero Gobbetti,112696377,,residential,,False,,,,,44.845,30,,4.155094491295704,2.295956058651857,1.474721497098568,"(102, 103)"
177,251,103,92,Via Piero Gobbetti,112696371,,unclassified,,False,,,,,120.196,50,,11.543567881850816,6.378561227022695,3.9920911606169387,"(103, 92)"
178,252,103,102,Via Piero Gobbetti,112696377,,residential,,False,,,,,44.845,30,,4.155094491295704,2.295956058651857,1.474721497098568,"(103, 102)"
179,253,103,98,Via Piero Gobbetti,112696371,,unclassified,,False,,,,"LINESTRING (11.9981597 45.7879871, 11.9982204 45.7875278, 11.9983744 45.7871259, 11.9983827 45.7869037)",122.261,50,,11.74188952047458,6.488146645287877,4.0606763734915265,"(103, 98)"
180,254,104,41,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.0010353 45.789742, 12.0010601 45.7893948, 12.00107 45.789256)",54.108000000000004,50,,5.196507129614829,2.8714032985435787,1.7970986432049427,"(104, 41)"
181,255,104,97,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.0010353 45.789742, 12.0009857 45.7906736, 12.000983 45.7907364)",110.647,50,,10.626486367459377,5.871814903044861,3.674938522486459,"(104, 97)"
182,256,105,91,Via Antonio Gramsci,112696370,,residential,,False,,,,,30.077,30,,2.7867717028587555,1.5398700050411842,0.9890779009529186,"(105, 91)"
183,258,106,113,Via Cadore,114854299,,residential,,False,,,,,63.273,30,,5.8625330303880725,3.2394253026887943,2.080723676796024,"(106, 113)"
184,260,107,320,Via Corazzin,114854295,,residential,,False,,,,,74.892,30,,6.939086556854005,3.834290135902662,2.462812852284668,"(107, 320)"
185,261,107,130,Via Corazzin,114854295,,residential,,False,,,,,136.171,30,,12.61686636133855,6.9716274381242505,4.477964120446184,"(107, 130)"
186,262,107,114,Via dei Fanti,114854312,,residential,,False,,,,"LINESTRING (11.9991439 45.789776, 11.9984412 45.789774, 11.9983844 45.789798, 11.9983654 45.7898479, 11.9983682 45.7901549)",99.513,30,,9.220334889336813,5.094826073466881,3.272470963112271,"(107, 114)"
187,263,108,113,Via Cadore,114854310,,residential,,False,,,,,78.534,30,,7.276534525129152,4.020751769654699,2.5825795083763845,"(108, 113)"
188,264,109,252,Via Rocca,114854305,,residential,,False,,,,,101.438,30,,9.398694949449295,5.193381440016213,3.335774316483098,"(109, 252)"
189,267,109,119,Via Rocca,114854305,,residential,,False,,,,"LINESTRING (11.9951775 45.7963413, 11.9959227 45.7945368, 11.9959567 45.7944837, 11.9960137 45.7944272)",222.95000000000002,30,,20.657337871209215,11.414503362168169,7.331679290403072,"(109, 119)"
190,268,110,116,Via Masaccio,114854306,,residential,,False,,,,,57.41,30,,5.319299247302628,2.9392538148556833,1.887919749100876,"(110, 116)"
191,269,110,320,Via San Francesco,305193116,,residential,,False,,,,,5.525,30,,0.5119165361669922,0.282866701394838,0.1816888453889974,"(110, 320)"
192,270,110,41,Via San Francesco,305193116,,residential,,False,,,,"LINESTRING (11.9992327 45.7891076, 11.9999233 45.7891947, 12.0002809 45.789237, 12.0010268 45.789255, 12.00107 45.789256)",143.75799999999998,30,,13.319836634623432,7.360063576311153,4.727461544874477,"(110, 41)"
193,271,111,85,Via Cadore,114854308,,residential,,False,,,,,122.801,30,,11.378074671102771,6.28711561954525,4.038293557034257,"(111, 85)"
194,272,111,119,Via Sant'Antonio,305193117,,residential,,False,,,,,40.455,30,,3.7483408996625642,2.0711986253263657,1.3303569665541881,"(111, 119)"
195,273,111,125,Via Sant'Antonio,305193117,,residential,,False,,,,"LINESTRING (11.9959489 45.7940662, 11.9958919 45.7936706, 11.9958714 45.7932927, 11.995879 45.7927192, 11.9958974 45.7922498, 11.9958976 45.7921584, 11.9958933 45.7920941, 11.9958745 45.7920223, 11.9958357 45.7918738, 11.9957908 45.7917386, 11.9957679 45.7916955, 11.9957308 45.7916367)",272.15399999999994,30,,25.216313662260916,13.933629728762122,8.949745887420304,"(111, 125)"
196,274,112,122,Via Generale Enrico Reginato,114856968,,residential,,False,,,,"LINESTRING (11.9988744 45.791978, 11.9987684 45.7924631, 11.9988162 45.7925141, 11.9995764 45.7925981, 11.9996516 45.7925574, 11.9999829 45.7911503)",286.951,30,,26.587323433421645,14.691200512570166,9.436343144473883,"(112, 122)"
197,275,112,331,Via Generale Enrico Reginato,114856968,,residential,,False,,,,"LINESTRING (11.9988744 45.791978, 11.9990824 45.7911531, 11.9991061 45.7911055)",98.735,30,,9.148249628678366,5.054994346103046,3.246886542892789,"(112, 331)"
198,276,112,330,Via Generale Carlo Alberto dalla Chiesa,114857984,,residential,,False,,,,"LINESTRING (11.9988744 45.791978, 11.9981326 45.7918898, 11.9981014 45.7918795, 11.9980739 45.7918556, 11.9980659 45.791827, 11.9982626 45.7909758, 11.9982868 45.7909443, 11.9983152 45.7909314, 11.9983483 45.7909303, 11.9989901 45.7910047, 11.9990268 45.7910125, 11.9990708 45.7910287)",229.98499999999999,30,,21.309162818165735,11.774678429012093,7.563024272721912,"(112, 330)"
199,277,113,106,Via Cadore,114854299,,residential,,False,,,,,63.273,30,,5.8625330303880725,3.2394253026887943,2.080723676796024,"(113, 106)"
200,278,113,125,Via Cadore,114854299,,residential,,False,,,,,53.741,30,,4.979349605457073,2.7514098460923058,1.7672652018190245,"(113, 125)"
201,279,113,108,Via Cadore,114854310,,residential,,False,,,,,78.534,30,,7.276534525129152,4.020751769654699,2.5825795083763845,"(113, 108)"
202,280,114,107,Via dei Fanti,114854312,,residential,,False,,,,"LINESTRING (11.9983682 45.7901549, 11.9983654 45.7898479, 11.9983844 45.789798, 11.9984412 45.789774, 11.9991439 45.789776)",99.513,30,,9.220334889336813,5.094826073466881,3.272470963112271,"(114, 107)"
203,281,115,120,Via Belloni,114854301,,residential,,False,,,,,57.471,30,,5.324951176480218,2.9423768680294544,1.889925725493406,"(115, 120)"
204,282,115,122,Via Generale Enrico Reginato,114854315,,residential,,False,,,,,3.021,30,,0.2799094761557436,0.15466792849118652,0.0993451587185812,"(115, 122)"
205,283,115,332,Via Generale Enrico Reginato,114854315,,residential,,False,,,,,56.957,30,,5.2773267240657695,2.9160613052209574,1.8730229080219232,"(115, 332)"
206,284,116,110,Via Masaccio,114854306,,residential,,False,,,,,57.41,30,,5.319299247302628,2.9392538148556833,1.887919749100876,"(116, 110)"
207,285,116,100,Via Masaccio,112696365,,residential,,False,,,,"LINESTRING (11.9992341 45.7885913, 11.998871 45.7885851, 11.9988125 45.7885764, 11.9987924 45.7885322, 11.9988 45.7883029)",63.459999999999994,30,,5.879859436227569,3.248999252582157,2.08687314540919,"(116, 100)"
208,286,116,127,Via Masaccio,114854306,,residential,,False,,,,"LINESTRING (11.9992341 45.7885913, 11.9992296 45.7877858, 11.9992907 45.7868754)",190.911,30,,17.688777888900752,9.774183679636186,6.27808129630025,"(116, 127)"
209,287,117,120,Via Belloni,114854301,,residential,,False,,,,"LINESTRING (12.0000085 45.7896708, 12.0000752 45.7901249, 12.0001099 45.7904456, 12.0000744 45.7906354)",107.804,30,,9.988533984605688,5.519305317134682,3.545119328201896,"(117, 120)"
210,288,117,104,Via Belloni,114854309,,residential,,True,,,,"LINESTRING (12.0000085 45.7896708, 12.000011 45.7896543, 12.0000258 45.7896427, 12.0000471 45.7896379, 12.000072 45.789638, 12.0009945 45.7897376, 12.0010353 45.789742)",82.818,30,,7.6734667316340195,4.240082258120849,2.7234582438780066,"(117, 104)"
211,289,118,321,Via Sant'Antonio,114854302,,residential,,False,,,,,39.231,30,,3.634931697804031,2.0085327714788943,1.2901058992680103,"(118, 321)"
212,290,118,39,Via San Francesco,301482506,,unclassified,,False,,,,,123.671,50,,11.877305264038506,6.562972524103329,4.107506954679502,"(118, 39)"
213,291,118,90,Via Fratelli Rosselli,112696368,,residential,,False,,,,"LINESTRING (11.9949888 45.7899543, 11.9948932 45.7898042, 11.9948284 45.7896542, 11.9947916 45.7895429, 11.9947906 45.789476, 11.9947975 45.7894472, 11.994824 45.7894185, 11.9948671 45.7894018, 11.9950076 45.7893971)",77.59400000000001,30,,7.189439223048253,3.972626032222817,2.551667741016084,"(118, 90)"
214,292,118,205,Via San Francesco,"[301482506, 301482507, 129709143]",,unclassified,,False,,,yes,"LINESTRING (11.9949888 45.7899543, 11.994961 45.7899656, 11.994848 45.7900089, 11.9945182 45.7901532)",42.68,30,,4.09896733000593,2.2649422041443024,1.4516824433353102,"(118, 205)"
215,293,119,111,Via Sant'Antonio,305193117,,residential,,False,,,,,40.455,30,,3.7483408996625642,2.0711986253263657,1.3303569665541881,"(119, 111)"
216,294,119,109,Via Rocca,114854305,,residential,,False,,,,"LINESTRING (11.9960137 45.7944272, 11.9959567 45.7944837, 11.9959227 45.7945368, 11.9951775 45.7963413)",222.95,30,,20.657337871209215,11.414503362168169,7.331679290403072,"(119, 109)"
217,295,119,251,Via Sant'Antonio,305193117,,residential,,False,,,,"LINESTRING (11.9960137 45.7944272, 11.9960362 45.7944681, 11.9960898 45.7944964, 11.9962077 45.7945339, 11.9967766 45.794704)",68.122,30,,6.3118150727181614,3.487682431207087,2.2401823575727207,"(119, 251)"
218,296,120,115,Via Belloni,114854301,,residential,,False,,,,,57.471,30,,5.324951176480218,2.9423768680294544,1.889925725493406,"(120, 115)"
219,297,120,117,Via Belloni,114854301,,residential,,False,,,,"LINESTRING (12.0000744 45.7906354, 12.0001099 45.7904456, 12.0000752 45.7901249, 12.0000085 45.7896708)",107.804,30,,9.988533984605688,5.519305317134682,3.545119328201896,"(120, 117)"
220,298,120,97,Via degli Artiglieri,114854303,,residential,,False,,,,"LINESTRING (12.0000744 45.7906354, 12.0009427 45.7907319, 12.000983 45.7907364)",71.337,30,,6.609699536750177,3.652282692742726,2.3459071789167254,"(120, 97)"
221,299,121,126,Via Sant'Antonio,305193117,,residential,,False,,,,,46.293,30,,4.289258318330963,2.37009017333416,1.5223387727769877,"(121, 126)"
222,300,121,123,Via Palladio,"[261702304, 261702305, 114854298]",,residential,,False,,,yes,"LINESTRING (11.9979574 45.7950441, 11.9980321 45.7949972, 11.9993411 45.7946628, 11.9995252 45.7945943, 11.9996486 45.7944947, 11.9997837 45.7942175, 11.9999036 45.7941247, 12.0005638 45.7937316)",260.44,50,,24.130957951010217,13.333901124212057,8.35618065033674,"(121, 123)"
223,301,121,124,Via Sant'Antonio,114854311,,residential,,False,,,,"LINESTRING (11.9979574 45.7950441, 11.9994146 45.7954358, 11.9996507 45.7955204, 11.9998922 45.7957335, 12.0000404 45.7958091, 12.000449 45.7959301, 12.0006458 45.7960463, 12.0008264 45.7962321, 12.0009767 45.796604, 12.0011729 45.7967996, 12.0014146 45.7969975, 12.0019449 45.7974318, 12.002518 45.7976994)",480.76199999999994,30,,44.54479959469963,24.613857211943003,15.809790531566545,"(121, 124)"
224,302,122,115,Via Generale Enrico Reginato,114854315,,residential,,False,,,,,3.021,30,,0.2799094761557436,0.15466792849118652,0.0993451587185812,"(122, 115)"
225,303,122,128,Via Generale Enrico Reginato,114854315,,residential,,False,,,,"LINESTRING (11.9999829 45.7911503, 12.0008525 45.7912636, 12.0008894 45.7912684)",71.5,30,,6.62480223274931,3.6606279004037856,2.3512674109164364,"(122, 128)"
226,304,122,112,Via Generale Enrico Reginato,114856968,,residential,,False,,,,"LINESTRING (11.9999829 45.7911503, 11.9996516 45.7925574, 11.9995764 45.7925981, 11.9988162 45.7925141, 11.9987684 45.7924631, 11.9988744 45.791978)",286.951,30,,26.587323433421645,14.691200512570166,9.436343144473883,"(122, 112)"
227,305,123,128,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.0005638 45.7937316, 12.0003941 45.7935089, 12.0003192 45.7933225, 12.0002646 45.7931092, 12.0002456 45.7928924, 12.0002967 45.7926137, 12.0008275 45.7914651, 12.0008894 45.7912684)",285.63,50,,27.431772222811478,15.157812600040703,9.486680074270492,"(123, 128)"
228,306,123,21,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.0005638 45.7937316, 12.0006843 45.7938999, 12.0008466 45.794114, 12.0010205 45.7943522, 12.0011422 45.7945622, 12.0012349 45.7947399, 12.0013914 45.7950508, 12.0015363 45.7953738, 12.001629 45.7955555, 12.0017159 45.7957493, 12.0018492 45.796036, 12.0020057 45.7963268, 12.0022085 45.7966498, 12.0024288 45.7969567, 12.0026026 45.7971949, 12.0027707 45.7974372, 12.0029214 45.7976432, 12.0031184 45.7979137, 12.0032285 45.7980671, 12.0033993 45.7983576)",560.5639999999999,50,,53.83630558522596,29.748009881067166,18.61811199507532,"(123, 21)"
229,307,123,121,Via Palladio,"[261702304, 261702305, 114854298]",,residential,,False,,,yes,"LINESTRING (12.0005638 45.7937316, 11.9999036 45.7941247, 11.9997837 45.7942175, 11.9996486 45.7944947, 11.9995252 45.7945943, 11.9993411 45.7946628, 11.9980321 45.7949972, 11.9979574 45.7950441)",260.44,50,,24.130957951010217,13.333901124212057,8.35618065033674,"(123, 121)"
230,308,124,287,Via Sant'Antonio,114854311,,residential,,False,,,,"LINESTRING (12.002518 45.7976994, 12.0027017 45.7978688, 12.0031077 45.7984139)",91.911,30,,8.515974797401705,4.705621971384788,3.0224802658005685,"(124, 287)"
231,309,124,121,Via Sant'Antonio,114854311,,residential,,False,,,,"LINESTRING (12.002518 45.7976994, 12.0019449 45.7974318, 12.0014146 45.7969975, 12.0011729 45.7967996, 12.0009767 45.796604, 12.0008264 45.7962321, 12.0006458 45.7960463, 12.000449 45.7959301, 12.0000404 45.7958091, 11.9998922 45.7957335, 11.9996507 45.7955204, 11.9994146 45.7954358, 11.9979574 45.7950441)",480.76199999999994,30,,44.54479959469963,24.613857211943003,15.809790531566545,"(124, 121)"
232,310,124,326,,336853518,,residential,,False,,,,"LINESTRING (12.002518 45.7976994, 12.0025436 45.797666, 12.0022005 45.7971661)",65.834,30,,6.099821401270184,3.370542338394166,2.1649418004233945,"(124, 326)"
233,311,125,113,Via Cadore,114854299,,residential,,False,,,,,53.741,30,,4.979349605457073,2.7514098460923058,1.7672652018190245,"(125, 113)"
234,312,125,111,Via Sant'Antonio,305193117,,residential,,False,,,,"LINESTRING (11.9957308 45.7916367, 11.9957679 45.7916955, 11.9957908 45.7917386, 11.9958357 45.7918738, 11.9958745 45.7920223, 11.9958933 45.7920941, 11.9958976 45.7921584, 11.9958974 45.7922498, 11.995879 45.7927192, 11.9958714 45.7932927, 11.9958919 45.7936706, 11.9959489 45.7940662)",272.154,30,,25.216313662260923,13.933629728762126,8.949745887420306,"(125, 111)"
235,313,125,321,Via Sant'Antonio,"[305193117, 114854302, 305193119]",,residential,,False,,,yes,"LINESTRING (11.9957308 45.7916367, 11.9957268 45.791631, 11.9956413 45.7915288, 11.9954656 45.7913424, 11.995396 45.7912343, 11.9953352 45.7905867, 11.995306 45.7904434, 11.995265 45.7903529, 11.9952121 45.7902709)",160.64999999999998,30,,14.88495774393254,8.224893317480673,5.282952581310846,"(125, 321)"
236,314,126,121,Via Sant'Antonio,305193117,,residential,,False,,,,,46.293,30,,4.289258318330963,2.37009017333416,1.5223387727769877,"(126, 121)"
237,315,126,251,Via Sant'Antonio,305193117,,residential,,False,,,,,52.765,30,,4.888918738615628,2.7014409953119687,1.7351695795385425,"(126, 251)"
238,316,126,324,Via Rocca,114854314,,residential,,False,,,,"LINESTRING (11.9974023 45.7948907, 11.9962247 45.7972142, 11.9961351 45.7972564)",282.40099999999995,30,,26.16574510951941,14.458251464362649,9.28671703650647,"(126, 324)"
239,317,127,33,Via Don Sturzo,28287531,,unclassified,,False,,,,,5.484,50,,0.5266808068826739,0.29102490739286213,0.1821410689608913,"(127, 33)"
240,318,127,98,Via Don Sturzo,28287531,,unclassified,,False,,,,"LINESTRING (11.9992907 45.7868754, 11.9985076 45.7869004, 11.9983827 45.7869037)",70.477,50,,6.768578268904123,3.740073376791894,2.3407651563013743,"(127, 98)"
241,319,127,116,Via Masaccio,114854306,,residential,,False,,,,"LINESTRING (11.9992907 45.7868754, 11.9992296 45.7877858, 11.9992341 45.7885913)",190.911,30,,17.688777888900752,9.774183679636186,6.27808129630025,"(127, 116)"
242,320,128,97,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.0008894 45.7912684, 12.0009393 45.7910855, 12.0009741 45.7908311, 12.000983 45.7907364)",59.67100000000001,50,,5.730775059718461,3.1666205778700727,1.981863553239487,"(128, 97)"
243,321,128,123,Via Piave,27454547,,unclassified,,False,,,,"LINESTRING (12.0008894 45.7912684, 12.0008275 45.7914651, 12.0002967 45.7926137, 12.0002456 45.7928924, 12.0002646 45.7931092, 12.0003192 45.7933225, 12.0003941 45.7935089, 12.0005638 45.7937316)",285.63,50,,27.431772222811478,15.157812600040703,9.486680074270492,"(128, 123)"
244,322,128,122,Via Generale Enrico Reginato,114854315,,residential,,False,,,,"LINESTRING (12.0008894 45.7912684, 12.0008525 45.7912636, 11.9999829 45.7911503)",71.5,30,,6.62480223274931,3.6606279004037856,2.3512674109164364,"(128, 122)"
245,324,129,255,Via Rocca,114854305,,residential,,False,,,,"LINESTRING (11.9962123 45.7973302, 11.9960443 45.7975919, 11.9953586 45.7985027, 11.9950785 45.7987828)",184.22899999999998,30,,17.069660007512905,9.432081363125722,6.0583446691709675,"(129, 255)"
246,326,130,107,Via Corazzin,114854295,,residential,,False,,,,,136.171,30,,12.61686636133855,6.9716274381242505,4.477964120446184,"(130, 107)"
247,327,130,332,,114854300,,residential,,True,roundabout,,,"LINESTRING (11.9991529 45.7910006, 11.9991731 45.7910047, 11.9991911 45.7910125, 11.9992055 45.7910232, 11.9992154 45.7910362, 11.99922 45.7910505, 11.9992191 45.7910652)",9.808999999999997,30,,0.9088487426718598,0.5021971898609893,0.3225675808906199,"(130, 332)"
248,328,131,64,Via Veronese,48471424,,residential,,True,,,,,61.028,30,,5.654523505737411,3.124486706375416,2.0068971685791372,"(131, 64)"
249,329,131,136,Via Jacopo Riccati,115388922,,residential,,False,,,,,48.523,30,,4.495878024331396,2.4842608057523483,1.5956720081104652,"(131, 136)"
250,330,132,239,Via Polin,280048761,,residential,,True,,,,"LINESTRING (12.0054224 45.7862447, 12.0054705 45.7862993, 12.0054931 45.7863309)",11.052,30,,1.024018381487348,0.5658357979757013,0.3634434604957827,"(132, 239)"
251,331,133,138,Via Lorca,115388921,,residential,,False,,,,,125.405,30,,11.6193471887822,6.420434151750165,4.123925729594067,"(133, 138)"
252,332,134,139,Via Beolco,115388918,,residential,,False,,,,,96.938,30,,8.981749354381156,4.962992271459331,3.1877924514603855,"(134, 139)"
253,333,135,242,Via Alcide De Gasperi,280048760,,residential,,True,,,,,65.022,30,,6.024585885004556,3.328969892867902,2.1382392950015183,"(135, 242)"
254,334,135,64,Via Alcide De Gasperi,27453289,,residential,,False,,,,"LINESTRING (12.0029638 45.7868993, 12.0029533 45.7870878, 12.0029217 45.7875876)",76.60499999999999,30,,7.097803846709942,3.9219916127333145,2.5191446155699806,"(135, 64)"
255,335,135,241,Via Canova,115388919,,residential,,True,,,,"LINESTRING (12.0029638 45.7868993, 12.0029997 45.7868987, 12.0035746 45.7868897, 12.0037895 45.7868832, 12.0040019 45.7868667, 12.0041972 45.786847, 12.0044045 45.7868055, 12.0045623 45.7867535, 12.0047044 45.7866882, 12.0048348 45.7866165, 12.004964 45.7865465)",164.93900000000002,30,,15.282353223320822,8.44447979391189,5.423995741106941,"(135, 241)"
256,336,136,142,Via Tintoretto,115388920,,residential,,False,,,,,59.891,30,,5.549175252050195,3.0662750431200436,1.9695070840167317,"(136, 142)"
257,337,136,137,Via Tintoretto,115388920,,residential,,False,,,,,22.995,30,,2.1305919907981874,1.177288651325665,0.7561873302660624,"(136, 137)"
258,338,136,141,Via Jacopo Riccati,115388922,,residential,,False,,,,,46.846,30,,4.340496299236003,2.3984024422701506,1.5405240997453342,"(136, 141)"
259,339,136,131,Via Jacopo Riccati,115388922,,residential,,False,,,,,48.523,30,,4.495878024331396,2.4842608057523483,1.5956720081104652,"(136, 131)"
260,340,137,136,Via Tintoretto,115388920,,residential,,False,,,,,22.995,30,,2.1305919907981874,1.177288651325665,0.7561873302660624,"(137, 136)"
261,341,138,133,Via Lorca,115388921,,residential,,False,,,,,125.405,30,,11.6193471887822,6.420434151750165,4.123925729594067,"(138, 133)"
262,342,138,64,Via Veronese,48471425,,residential,,True,,,,"LINESTRING (12.0037957 45.7875967, 12.0029529 45.7875879, 12.0029217 45.7875876)",67.776,20,,6.279756589186255,3.4699680640247133,2.296580196395418,"(138, 64)"
263,343,139,138,Via Veronese,48471425,,residential,,True,,,,,55.919,20,,5.181151273470052,2.8629182036738365,1.8948074244900173,"(139, 138)"
264,344,139,134,Via Beolco,115388918,,residential,,False,,,,,96.938,30,,8.981749354381156,4.962992271459331,3.1877924514603855,"(139, 134)"
265,345,140,19,Via Mercato Vecchio,28287252,,residential,,False,,,,"LINESTRING (12.0020256 45.7895149, 12.0027489 45.7895482, 12.0028245 45.7895512)",62.075,30,,5.751532847523266,3.178090586259651,2.0413276158410887,"(140, 19)"
266,346,140,41,Via Mercato Vecchio,28287252,,residential,,False,,,,"LINESTRING (12.0020256 45.7895149, 12.001592 45.7894098, 12.0011968 45.7892645, 12.00107 45.789256)",80.111,30,,7.4226507925563645,4.101490373835633,2.6344389308521214,"(140, 41)"
267,347,140,141,Via Jacopo Riccati,115388922,,residential,,False,,,,"LINESTRING (12.0020256 45.7895149, 12.0020278 45.7894841, 12.0021047 45.7884309)",120.691,30,,11.182573514304154,6.179088698288578,3.968906504768052,"(140, 141)"
268,348,141,70,Via degli Alpini,48180197,,residential,,False,,,,,60.304,30,,5.587441592219783,3.0874196490342647,1.9830885307399275,"(141, 70)"
269,349,141,136,Via Jacopo Riccati,115388922,,residential,,False,,,,,46.846,30,,4.340496299236003,2.3984024422701506,1.5405240997453342,"(141, 136)"
270,350,141,71,Via degli Alpini,48180197,,residential,,False,,,,"LINESTRING (12.0021047 45.7884309, 12.0015254 45.7884249, 12.0011486 45.7884423, 12.0011015 45.7884445)",77.862,30,,7.214270649598976,3.986346987150204,2.560480883199659,"(141, 71)"
271,351,141,140,Via Jacopo Riccati,115388922,,residential,,False,,,,"LINESTRING (12.0021047 45.7884309, 12.0020278 45.7894841, 12.0020256 45.7895149)",120.691,30,,11.182573514304154,6.179088698288578,3.968906504768052,"(141, 140)"
272,352,142,64,Via Alcide De Gasperi,27453289,,residential,,False,,,,,48.002,30,,4.4476049898801735,2.457586859792763,1.5785389966267245,"(142, 64)"
